,House or Senate,Date,Time Convened,Time Adjourned,Time in Session,Working Day?,Scraped adjournment string,url
651,House,07/26/2023,10:00AM,20:33PM,633.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8:33 p.m. ,https://www.congress.gov/congressional-record/2023/7/26/daily-digest
652,Senate,07/27/2023,10:00AM,23:05PM,785.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 11:05 p.m. until 11:45 a.m. on Friday July 28 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/7/27/daily-digest
653,House,07/27/2023,10:00AM,18:27PM,507.0,x,Adjournment:  The House met at 10 a.m. and adjourned at 6:27 p.m.   ,https://www.congress.gov/congressional-record/2023/7/27/daily-digest
654,Senate,07/28/2023,,,,pf,The Senate met at 11:45:00 a.m. in pro forma session and adjourned at 11:45:37 a.m. until 12:15 p.m. on Tuesday August 1 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/7/28/daily-digest
655,House,07/28/2023,10:00AM,10:02AM,2.0,pf,Adjournment: The House met at 10 a.m. and adjourned at 10:02 a.m. ,https://www.congress.gov/congressional-record/2023/7/28/daily-digest
656,Senate,08/01/2023,,,,pf,The Senate met at 2:36:11 p.m. in pro forma session and adjourned at 2:36:49 p.m. until 12 noon on Friday August 4.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/1/daily-digest
657,House,08/01/2023,15:00PM,15:02PM,2.0,pf,Adjournment: The House met at 3 p.m. and adjourned at 3:02 p.m. ,https://www.congress.gov/congressional-record/2023/8/1/daily-digest
658,Senate,08/04/2023,,,,pf,The Senate met at 12:03:00 p.m. in pro forma session and adjourned at 12:03:30 p.m. until 10 a.m. on Tuesday August 8 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/4/daily-digest
659,House,08/04/2023,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m. ,https://www.congress.gov/congressional-record/2023/8/4/daily-digest
660,Senate,08/08/2023,,,,pf,The Senate met at 10:00:02 a.m. in pro forma session and adjourned at 10:00:28 a.m. until 9 a.m. on Friday August 11 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/8/daily-digest
661,House,08/08/2023,10:30AM,10:33AM,3.0,pf,Adjournment: The House met at 10:30 a.m. and adjourned at 10:33 a.m.   ,https://www.congress.gov/congressional-record/2023/8/8/daily-digest
662,Senate,08/11/2023,,,,pf,The Senate met at 9:00:08 a.m. in pro forma session and adjourned at 9:00:38 a.m. until 12 noon on Tuesday August 15 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/11/daily-digest
663,House,08/11/2023,11:00AM,11:02AM,2.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:02 a.m. ,https://www.congress.gov/congressional-record/2023/8/11/daily-digest
664,Senate,08/15/2023,,,,pf,The Senate met at 10:47:39 a.m. in pro forma session and adjourned at 10:49:08 a.m. until 1 p.m. on Friday August 18.  A unanimous-consent agreement was reached providing that notwithstanding the order of Thursday July 27 2023 Senate not convene at 12 noon on Tuesday August 15 2023 as previously ordered; and that when Senate adjourns on Tuesday August 15 2023 it stand adjourned until 1 p.m. on Friday August 18 2023 with all other provisions of the order of Thursday July 27 2023 remaining in effect.,https://www.congress.gov/congressional-record/2023/8/15/daily-digest
665,House,08/15/2023,11:00AM,11:03AM,3.0,pf,Adjournment:  The House met at 11 a.m. and adjourned at 11:03 a.m. ,https://www.congress.gov/congressional-record/2023/8/15/daily-digest
666,Senate,08/18/2023,,,,pf,The Senate met at 1:00:01 p.m. in pro forma session and adjourned at 1:00:30 p.m. until 2 p.m. on Tuesday August 22.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/18/daily-digest
667,House,08/18/2023,10:30AM,10:32AM,2.0,pf,Adjournment: The House met at 10:30 a.m. and adjourned at 10:32 a.m. ,https://www.congress.gov/congressional-record/2023/8/18/daily-digest
668,Senate,08/22/2023,,,,pf,The Senate met at 2 p.m. in pro forma session and adjourned at 2:00:27 p.m. until 12 noon on Friday August 25.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/22/daily-digest
669,House,08/22/2023,14:00PM,14:03PM,3.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:03 p.m. ,https://www.congress.gov/congressional-record/2023/8/22/daily-digest
670,Senate,08/25/2023,,,,pf,The Senate met at 12:00:01 p.m. in pro forma session and adjourned at 12:00:35 p.m. until 11:45  a.m. on Tuesday August 29 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/25/daily-digest
671,House,08/25/2023,14:00PM,14:03PM,3.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:03 p.m. ,https://www.congress.gov/congressional-record/2023/8/25/daily-digest
672,Senate,08/29/2023,,,,pf,The Senate met at 11:45:00 a.m. in pro forma session and adjourned at 11:45:31 a.m. until 11:45 a.m. on Friday September 1 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/8/29/daily-digest
673,House,08/29/2023,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m. ,https://www.congress.gov/congressional-record/2023/8/29/daily-digest
674,Senate,09/01/2023,,,,pf,The Senate met at 11:45:00 a.m. in pro forma session and adjourned at 11:45:33 a.m. until 3 p.m. on Tuesday September 5 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/9/1/daily-digest
675,House,09/01/2023,16:30PM,16:32PM,2.0,pf,Adjournment: The House met at 4:30 p.m. and adjourned at 4:32 p.m.  ,https://www.congress.gov/congressional-record/2023/9/1/daily-digest
676,Senate,09/05/2023,15:01PM,18:50PM,229.0,x,Adjournment: Senate convened at 3:01 p.m. and adjourned at 6:50 p.m. until 10 a.m. on Wednesday September 6 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/5/daily-digest
677,House,09/05/2023,13:00PM,13:02PM,2.0,pf,Adjournment: The House met at 1 p.m. and adjourned at 1:02 p.m. ,https://www.congress.gov/congressional-record/2023/9/5/daily-digest
678,Senate,09/06/2023,10:00AM,19:25PM,565.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:25 p.m. until 10 a.m. on Thursday September 7 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/6/daily-digest
679,House,09/06/2023,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 1 p.m. on Friday September 8 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/9/6/daily-digest
680,Senate,09/07/2023,10:00AM,16:17PM,377.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 4:17 p.m. until 3 p.m. on Monday September 11 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/7/daily-digest
681,House,09/07/2023,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 1 p.m. on Friday September 8 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/9/7/daily-digest
682,Senate,09/08/2023,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday September 11 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/9/8/daily-digest
683,House,09/08/2023,13:00PM,13:10PM,10.0,pf,Adjournment: The House met at 1 p.m. and adjourned at 1:10 p.m.   ,https://www.congress.gov/congressional-record/2023/9/8/daily-digest
684,Senate,09/11/2023,15:00PM,18:46PM,226.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:46 p.m. until 10 a.m. on Tuesday September 12 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/11/daily-digest
685,House,09/11/2023,,,,NS,The House was not in session today. The House will meet at 12 p.m. on Tuesday September 12 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/9/11/daily-digest
686,Senate,09/12/2023,10:00AM,18:47PM,527.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:47 p.m. until 12 noon on Wednesday September 13 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/12/daily-digest
687,House,09/12/2023,12:00PM,19:37PM,457.0,x,Adjournment:  The House met at 12 p.m. and adjourned at 7:37 p.m.   ,https://www.congress.gov/congressional-record/2023/9/12/daily-digest
688,Senate,09/13/2023,,1900-01-01 17:57:00,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/13/daily-digest
689,House,09/13/2023,10:00AM,20:26PM,626.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8:26 p.m.,https://www.congress.gov/congressional-record/2023/9/13/daily-digest
690,Senate,09/14/2023,10:00AM,15:28PM,328.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:28 p.m. until 3 p.m. on Monday September 18 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/14/daily-digest
691,House,09/14/2023,10:00AM,18:27PM,507.0,x,Adjournment: The House met at 10 a.m. and adjourned at 6:27 p.m.,https://www.congress.gov/congressional-record/2023/9/14/daily-digest
692,Senate,09/18/2023,,,,INPUT BY HAND,.Adjournment: The House met at 12 p.m. and adjourned at 8:16 p.m.,https://www.congress.gov/congressional-record/2023/9/18/daily-digest
693,House,09/18/2023,12:00PM,20:16PM,496.0,x,.Adjournment: The House met at 12 p.m. and adjourned at 8:16 p.m.,https://www.congress.gov/congressional-record/2023/9/18/daily-digest
694,Senate,09/19/2023,10:00AM,19:52PM,592.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:52 p.m. until 10 a.m. on Wednesday September 20 2023. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/19/daily-digest
695,House,09/19/2023,10:00AM,15:54PM,354.0,x,Adjournment: The House met at 10 a.m. and adjourned at 3:54 p.m.  ,https://www.congress.gov/congressional-record/2023/9/19/daily-digest
696,Senate,09/20/2023,10:00AM,20:27PM,627.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 8:27 p.m. until 11 a.m. on Thursday September 21 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/20/daily-digest
697,House,09/20/2023,10:00AM,15:42PM,342.0,x,Adjournment: The House met at 10 a.m. and adjourned at 3:42 p.m.  ,https://www.congress.gov/congressional-record/2023/9/20/daily-digest
698,Senate,09/21/2023,11:00AM,16:43PM,343.0,x,Adjournment: Senate convened at 11 a.m. and adjourned at 4:43 p.m. until 10:00 a.m. on Friday September 22 2023. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2023/9/21/daily-digest
699,House,09/21/2023,09:00AM,22:00PM,780.0,x,Adjournment: The House met at 9 a.m. and adjourned at 10 p.m.   ,https://www.congress.gov/congressional-record/2023/9/21/daily-digest
700,Senate,09/22/2023,,,,pf,The Senate met at 10 a.m. in pro forma session and recessed at 10:00:36 a.m. until 3 p.m. on Tuesday September 26 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/9/22/daily-digest
701,House,09/22/2023,09:00AM,18:10PM,550.0,x,Adjournment: The House met at 9 a.m. and adjourned at 6:10 p.m.   ,https://www.congress.gov/congressional-record/2023/9/22/daily-digest
702,Senate,09/23/2023,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Tuesday September 26 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/9/23/daily-digest
703,House,09/23/2023,10:30AM,13:47PM,197.0,x,Adjournment: The House met at 10:30 a.m. and adjourned at 1:47 p.m. ,https://www.congress.gov/congressional-record/2023/9/23/daily-digest
704,Senate,09/26/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/26/daily-digest
705,House,09/26/2023,12:00PM,03:11AM,-529.0,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/26/daily-digest
706,Senate,09/27/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/27/daily-digest
707,House,09/27/2023,09:00AM,00:49AM,-491.0,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/27/daily-digest
708,Senate,09/28/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/28/daily-digest
709,House,09/28/2023,09:00AM,23:41PM,881.0,x,Adjournment: The House met at 9 a.m. and adjourned at 11:41 p.m.  ,https://www.congress.gov/congressional-record/2023/9/28/daily-digest
710,Senate,09/29/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/29/daily-digest
711,House,09/29/2023,10:00AM,19:55PM,595.0,x,Adjournment:  The House met at 10 a.m. and adjourned at 7:55 p.m. pursuant to ,https://www.congress.gov/congressional-record/2023/9/29/daily-digest
712,Senate,09/30/2023,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2023/9/30/daily-digest
713,House,09/30/2023,10:00AM,14:47PM,287.0,x,Adjournment: The House met at 10 a.m. and adjourned at 2:47 p.m.,https://www.congress.gov/congressional-record/2023/9/30/daily-digest
714,Senate,10/02/2023,,,,INPUT BY HAND,.Adjournment: The House met at 12 p.m. and adjourned at 7:22 p.m.,https://www.congress.gov/congressional-record/2023/10/2/daily-digest
715,House,10/02/2023,12:00PM,19:22PM,442.0,x,.Adjournment: The House met at 12 p.m. and adjourned at 7:22 p.m.,https://www.congress.gov/congressional-record/2023/10/2/daily-digest
716,Senate,10/03/2023,1900-01-01 15:00:00,,,INPUT BY HAND,Days in sessionTime in session,https://www.congress.gov/congressional-record/2023/10/3/daily-digest
717,House,10/03/2023,16:48PM,16:48PM,0.0,INPUT BY HAND,Days in sessionTime in session,https://www.congress.gov/congressional-record/2023/10/3/daily-digest
718,Senate,10/04/2023,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 10 a.m. on Friday October 6 2023.,https://www.congress.gov/congressional-record/2023/10/4/daily-digest
719,House,10/04/2023,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 10 a.m. on Friday October 6 2023.No hearings were held.,https://www.congress.gov/congressional-record/2023/10/4/daily-digest
720,Senate,10/06/2023,,,,pf,The Senate met at 9:45:08 a.m. in pro forma session and adjourned at 9:45:39 a.m. until 12 noon on Tuesday October 10 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/10/6/daily-digest
721,House,10/06/2023,10:00AM,10:06AM,6.0,pf,Adjournment:  The House met at 10 a.m. and adjourned at 10:06 a.m.,https://www.congress.gov/congressional-record/2023/10/6/daily-digest
722,Senate,10/10/2023,,,,pf,The Senate met at 12:00:02 p.m. in pro forma session and adjourned at 12:00:39 p.m. until 9:15 a.m. on Friday October 13 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/10/10/daily-digest
723,House,10/10/2023,11:00AM,11:02AM,2.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:02 a.m. ,https://www.congress.gov/congressional-record/2023/10/10/daily-digest
724,Senate,10/11/2023,,,,NS,The Senate was not in session and stands adjourned until 9:15 a.m. on Friday October 13 2023.No committee meetings were held.,https://www.congress.gov/congressional-record/2023/10/11/daily-digest
725,House,10/11/2023,15:00PM,18:49PM,229.0,x,Adjournment: The House met at 3 p.m. and adjourned at 6:49 p.m.   ,https://www.congress.gov/congressional-record/2023/10/11/daily-digest
